event_id;visible;timestamp;location_long;location_lat;gps:hdop;sensor_type;individual_taxon_canonical_name;tag_local_identifier;individual_local_identifier;study_name
20940180412;TRUE;2015-04-27 08:01:00.000;18.46358;-33.949612;1.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180418;TRUE;2015-04-27 09:00:00.000;18.462512;-33.949747;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180424;TRUE;2015-04-27 12:00:00.000;18.459925;-33.950185;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180430;TRUE;2015-04-27 15:00:00.000;18.460088;-33.950093;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180436;TRUE;2015-04-27 18:00:00.000;18.461935;-33.951347;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180442;TRUE;2015-04-27 21:00:00.000;18.46189;-33.951367;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180448;TRUE;2015-04-28 00:00:00.000;18.459528;-33.950868;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180454;TRUE;2015-04-28 03:00:00.000;18.458402;-33.95024;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180459;TRUE;2015-04-28 06:00:00.000;18.456052;-33.950825;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180464;TRUE;2015-04-28 09:00:00.000;18.460365;-33.95112;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180469;TRUE;2015-04-28 12:00:00.000;18.460355;-33.9509;1.6;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180474;TRUE;2015-04-28 15:00:00.000;18.461818;-33.948873;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180479;TRUE;2015-04-28 18:00:00.000;18.45985;-33.946093;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180485;TRUE;2015-04-28 21:00:00.000;18.45974;-33.945735;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180491;TRUE;2015-04-29 00:00:00.000;18.463722;-33.945478;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180496;TRUE;2015-04-29 00:20:00.000;18.463608;-33.944522;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180501;TRUE;2015-04-29 00:40:00.000;18.463937;-33.944787;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180506;TRUE;2015-04-29 01:00:00.000;18.464395;-33.946192;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180511;TRUE;2015-04-29 01:20:00.000;18.464537;-33.944918;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180516;TRUE;2015-04-29 01:40:00.000;18.464487;-33.94482;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180521;TRUE;2015-04-29 02:00:00.000;18.463635;-33.945137;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180526;TRUE;2015-04-29 02:20:00.000;18.463675;-33.945143;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180531;TRUE;2015-04-29 02:40:00.000;18.463695;-33.945132;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180537;TRUE;2015-04-29 03:00:00.000;18.46371;-33.945135;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180542;TRUE;2015-04-29 03:20:00.000;18.463702;-33.945127;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180547;TRUE;2015-04-29 03:40:00.000;18.463615;-33.945077;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180552;TRUE;2015-04-29 04:00:00.000;18.463652;-33.945097;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180557;TRUE;2015-04-29 04:20:00.000;18.463938;-33.945868;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180562;TRUE;2015-04-29 04:40:00.000;18.46247;-33.94651;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180566;TRUE;2015-04-29 05:00:00.000;18.461497;-33.946853;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180571;TRUE;2015-04-29 05:20:00.000;18.460543;-33.946307;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180576;TRUE;2015-04-29 05:40:00.000;18.460143;-33.946592;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180582;TRUE;2015-04-29 06:00:00.000;18.459282;-33.94682;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180587;TRUE;2015-04-29 06:20:00.000;18.45894;-33.947312;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180591;TRUE;2015-04-29 06:40:00.000;18.458752;-33.947475;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180595;TRUE;2015-04-29 07:00:00.000;18.458723;-33.947458;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180600;TRUE;2015-04-29 07:20:00.000;18.458757;-33.947358;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180605;TRUE;2015-04-29 07:40:00.000;18.458813;-33.947342;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180610;TRUE;2015-04-29 08:00:00.000;18.458873;-33.947207;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180614;TRUE;2015-04-29 08:20:00.000;18.45889;-33.947215;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180619;TRUE;2015-04-29 08:40:00.000;18.459115;-33.947195;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180625;TRUE;2015-04-29 09:00:00.000;18.458645;-33.947347;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180630;TRUE;2015-04-29 09:20:00.000;18.458522;-33.947608;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180635;TRUE;2015-04-29 09:40:00.000;18.458385;-33.948318;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180640;TRUE;2015-04-29 10:00:00.000;18.459048;-33.947842;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180645;TRUE;2015-04-29 10:20:00.000;18.458457;-33.948232;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180650;TRUE;2015-04-29 10:40:00.000;18.458262;-33.947865;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180655;TRUE;2015-04-29 11:00:00.000;18.458063;-33.947625;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180660;TRUE;2015-04-29 11:20:00.000;18.45809;-33.947615;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180665;TRUE;2015-04-29 11:40:00.000;18.458095;-33.947603;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180671;TRUE;2015-04-29 12:00:00.000;18.458105;-33.947675;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180676;TRUE;2015-04-29 12:20:00.000;18.458115;-33.947663;0.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180681;TRUE;2015-04-29 12:40:00.000;18.458067;-33.947608;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180686;TRUE;2015-04-29 13:00:00.000;18.45812;-33.947585;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180691;TRUE;2015-04-29 13:20:00.000;18.458212;-33.947617;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180696;TRUE;2015-04-29 13:40:00.000;18.459025;-33.947872;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180701;TRUE;2015-04-29 14:00:00.000;18.459693;-33.94797;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180706;TRUE;2015-04-29 14:20:00.000;18.462122;-33.946368;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180711;TRUE;2015-04-29 14:40:00.000;18.463875;-33.94615;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180716;TRUE;2015-04-29 15:00:00.000;18.46392;-33.946473;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180720;TRUE;2015-04-29 15:20:00.000;18.464412;-33.945652;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180723;TRUE;2015-04-29 15:40:00.000;18.463287;-33.944275;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180728;TRUE;2015-04-29 16:00:00.000;18.46436;-33.944502;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180733;TRUE;2015-04-29 16:20:00.000;18.465618;-33.945875;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180738;TRUE;2015-04-29 16:40:00.000;18.464735;-33.948785;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180742;TRUE;2015-04-29 17:00:00.000;18.46288;-33.949275;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180746;TRUE;2015-04-29 17:20:00.000;18.462865;-33.949087;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180751;TRUE;2015-04-29 17:40:00.000;18.462897;-33.94894;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180757;TRUE;2015-04-29 18:00:00.000;18.462743;-33.949117;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180762;TRUE;2015-04-29 18:20:00.000;18.462917;-33.949462;1.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180767;TRUE;2015-04-29 18:40:00.000;18.462645;-33.949025;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180772;TRUE;2015-04-29 19:00:00.000;18.462765;-33.949162;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180777;TRUE;2015-04-29 19:20:00.000;18.46276;-33.94917;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180782;TRUE;2015-04-29 19:40:00.000;18.462148;-33.948817;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180787;TRUE;2015-04-29 20:00:00.000;18.462193;-33.948877;1.6;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180791;TRUE;2015-04-29 20:20:00.000;18.462412;-33.947898;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180794;TRUE;2015-04-29 20:40:00.000;18.462665;-33.945653;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180798;TRUE;2015-04-29 21:00:00.000;18.461127;-33.947027;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180801;TRUE;2015-04-29 21:20:00.000;18.46086;-33.94704;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180805;TRUE;2015-04-29 21:40:00.000;18.46144;-33.946553;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180809;TRUE;2015-04-29 22:00:00.000;18.460337;-33.946217;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180813;TRUE;2015-04-29 22:20:00.000;18.460662;-33.947847;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180817;TRUE;2015-04-29 22:40:00.000;18.460607;-33.947418;3.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180821;TRUE;2015-04-29 23:00:00.000;18.460592;-33.948098;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180825;TRUE;2015-04-29 23:20:00.000;18.460808;-33.947422;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180830;TRUE;2015-04-29 23:40:00.000;18.460968;-33.947493;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180836;TRUE;2015-04-30 00:00:00.000;18.461197;-33.947682;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180841;TRUE;2015-04-30 00:20:00.000;18.461207;-33.94774;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180846;TRUE;2015-04-30 00:40:00.000;18.461115;-33.947737;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180851;TRUE;2015-04-30 01:00:00.000;18.461202;-33.94762;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180856;TRUE;2015-04-30 01:20:00.000;18.460937;-33.947327;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180860;TRUE;2015-04-30 01:40:00.000;18.460677;-33.947495;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180865;TRUE;2015-04-30 02:00:00.000;18.460992;-33.94739;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180870;TRUE;2015-04-30 02:20:00.000;18.461177;-33.947207;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180875;TRUE;2015-04-30 02:40:00.000;18.461195;-33.947303;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180881;TRUE;2015-04-30 03:00:00.000;18.461185;-33.947227;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180886;TRUE;2015-04-30 03:20:00.000;18.460978;-33.947045;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180891;TRUE;2015-04-30 03:40:00.000;18.46135;-33.947113;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180896;TRUE;2015-04-30 04:00:00.000;18.461005;-33.947195;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180901;TRUE;2015-04-30 04:20:00.000;18.46092;-33.947242;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180906;TRUE;2015-04-30 04:40:00.000;18.461157;-33.947242;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180911;TRUE;2015-04-30 05:00:00.000;18.46075;-33.946718;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180916;TRUE;2015-04-30 05:20:00.000;18.459688;-33.947253;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180921;TRUE;2015-04-30 05:40:00.000;18.459503;-33.947775;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180927;TRUE;2015-04-30 06:00:00.000;18.45981;-33.948117;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180932;TRUE;2015-04-30 06:20:00.000;18.460032;-33.948125;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180937;TRUE;2015-04-30 06:40:00.000;18.460168;-33.948418;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180942;TRUE;2015-04-30 07:20:00.000;18.460282;-33.948525;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180947;TRUE;2015-04-30 07:40:00.000;18.460562;-33.948373;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180952;TRUE;2015-04-30 08:00:00.000;18.459705;-33.948697;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180957;TRUE;2015-04-30 08:20:00.000;18.459757;-33.948673;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180961;TRUE;2015-04-30 08:40:00.000;18.459753;-33.948698;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180966;TRUE;2015-04-30 09:00:00.000;18.459623;-33.948603;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180970;TRUE;2015-04-30 09:20:00.000;18.459558;-33.948732;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180974;TRUE;2015-04-30 09:40:00.000;18.45956;-33.948737;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180979;TRUE;2015-04-30 10:00:00.000;18.459623;-33.948812;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180983;TRUE;2015-04-30 10:20:00.000;18.459702;-33.948843;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180988;TRUE;2015-04-30 10:40:00.000;18.459573;-33.948968;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180993;TRUE;2015-04-30 11:00:00.000;18.4595;-33.948912;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940180998;TRUE;2015-04-30 11:20:00.000;18.459018;-33.949007;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181003;TRUE;2015-04-30 11:40:00.000;18.459017;-33.948947;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181009;TRUE;2015-04-30 12:00:00.000;18.45899;-33.948953;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181015;TRUE;2015-04-30 15:00:00.000;18.46097;-33.948195;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181025;TRUE;2015-04-30 21:00:00.000;18.460907;-33.947222;1.5;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181030;TRUE;2015-05-01 00:00:00.000;18.463168;-33.9462;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181036;TRUE;2015-05-01 03:00:00.000;18.465603;-33.950415;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181042;TRUE;2015-05-01 06:00:00.000;18.462873;-33.952905;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181048;TRUE;2015-05-01 09:00:00.000;18.462608;-33.952427;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181054;TRUE;2015-05-01 12:00:00.000;18.462395;-33.952918;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181060;TRUE;2015-05-01 15:00:00.000;18.464017;-33.950395;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181066;TRUE;2015-05-01 18:00:00.000;18.460133;-33.946492;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181072;TRUE;2015-05-01 21:00:00.000;18.460143;-33.946333;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181078;TRUE;2015-05-02 00:00:00.000;18.460572;-33.948127;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181084;TRUE;2015-05-02 03:00:00.000;18.463727;-33.94438;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181090;TRUE;2015-05-02 06:00:00.000;18.460455;-33.945947;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181095;TRUE;2015-05-02 09:00:00.000;18.457108;-33.94415;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181101;TRUE;2015-05-02 12:00:00.000;18.457283;-33.944785;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181107;TRUE;2015-05-02 15:00:00.000;18.456038;-33.940582;1.5;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181112;TRUE;2015-05-02 18:00:00.000;18.45702;-33.944553;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181118;TRUE;2015-05-02 21:00:00.000;18.456225;-33.944897;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181128;TRUE;2015-05-03 03:00:00.000;18.458643;-33.946565;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181134;TRUE;2015-05-03 06:00:00.000;18.462123;-33.949507;4.5;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181140;TRUE;2015-05-03 09:00:00.000;18.46373;-33.946362;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181146;TRUE;2015-05-03 12:00:00.000;18.46421;-33.945323;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181152;TRUE;2015-05-03 15:00:00.000;18.462705;-33.945097;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181157;TRUE;2015-05-03 18:00:00.000;18.463323;-33.94527;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181161;TRUE;2015-05-03 21:00:00.000;18.463383;-33.945227;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181166;TRUE;2015-05-04 00:00:00.000;18.463217;-33.945547;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181172;TRUE;2015-05-04 03:00:00.000;18.463137;-33.945345;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181177;TRUE;2015-05-04 06:00:00.000;18.46426;-33.946095;1.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181181;TRUE;2015-05-04 09:00:00.000;18.463862;-33.945795;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181187;TRUE;2015-05-04 12:00:00.000;18.463147;-33.945775;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940181192;TRUE;2015-05-04 15:00:00.000;18.4654;-33.946518;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
